time,msg,oid,tid,fid,side,price,qty
40,ackn,384, , , , , 
40,add, ,7, ,buy,4990,56
40,ackn,385, , , , , 
40,add, ,8, ,buy,5011,49
40,ackn,386, , , , , 
40,add, ,9, ,buy,5015,5
40,ackn,387, , , , , 
41,add, ,0, ,buy,4991,46
41,ackn,388, , , , , 
41,add, ,1, ,buy,4967,29
41,ackn,389, , , , , 
41,add, ,2, ,sell,5019,48
41,ackn,390, , , , , 
41,fill,17, ,82, , ,1
41,fill,221, ,83, , ,30
41,fill,26, ,84, , ,17
41,fill,390, ,85, , ,48
41,add, ,3, ,buy,5013,42
41,ackn,391, , , , , 
41,add, ,4, ,buy,5000,5
41,ackn,392, , , , , 
41,add, ,5, ,buy,4874,29
41,ackn,393, , , , , 
41,add, ,6, ,buy,5008,32
41,ackn,394, , , , , 
41,add, ,7, ,sell,5126,27
41,ackn,395, , , , , 
41,add, ,8, ,sell,5040,30
41,ackn,396, , , , , 
41,add, ,9, ,buy,4888,33
41,ackn,397, , , , , 
42,add, ,0, ,sell,5044,38
42,ackn,398, , , , , 
42,add, ,1, ,buy,4998,77
42,ackn,399, , , , , 
42,add, ,2, ,buy,4990,16
42,ackn,400, , , , , 
42,add, ,3, ,buy,4998,7
42,ackn,401, , , , , 
42,add, ,4, ,buy,5006,10
42,ackn,402, , , , , 
42,add, ,5, ,buy,4966,34
42,ackn,403, , , , , 
42,add, ,6, ,sell,5089,14
42,ackn,404, , , , , 
42,add, ,7, ,buy,4984,18
42,ackn,405, , , , , 
42,cancel,272, , , , ,6
42,add, ,9, ,sell,5041,31
42,ackn,406, , , , , 
43,add, ,0, ,buy,4993,25
43,ackn,407, , , , , 
43,add, ,1, ,sell,5080,23
43,ackn,408, , , , , 
43,add, ,2, ,buy,4991,15
43,ackn,409, , , , , 
43,add, ,3, ,sell,5023,1
43,ackn,410, , , , , 
43,fill,26, ,86, , ,1
43,fill,410, ,87, , ,1
43,add, ,4, ,sell,5069,5
43,ackn,411, , , , , 
43,add, ,5, ,sell,5055,24
43,ackn,412, , , , , 
43,add, ,6, ,sell,5017,10
43,ackn,413, , , , , 
43,fill,26, ,88, , ,10
43,fill,413, ,89, , ,10
43,add, ,7, ,buy,4989,24
43,ackn,414, , , , , 
43,add, ,8, ,buy,4979,3
43,ackn,415, , , , , 
43,add, ,9, ,buy,5002,13
43,ackn,416, , , , , 
44,add, ,0, ,sell,5040,1
44,ackn,417, , , , , 
44,add, ,1, ,buy,4952,18
44,ackn,418, , , , , 
44,add, ,2, ,sell,5014,33
44,ackn,419, , , , , 
44,fill,26, ,90, , ,4
44,fill,205, ,91, , ,5
44,fill,207, ,92, , ,24
44,fill,419, ,93, , ,33
44,add, ,3, ,buy,4974,2
44,ackn,420, , , , , 
44,add, ,4, ,sell,5117,11
44,ackn,421, , , , , 
44,add, ,5, ,buy,4975,12
44,ackn,422, , , , , 
44,add, ,6, ,buy,4995,53
44,ackn,423, , , , , 
44,add, ,7, ,buy,4995,46
44,ackn,424, , , , , 
44,add, ,8, ,sell,5193,20
44,ackn,425, , , , , 
44,add, ,9, ,buy,5005,7
44,ackn,426, , , , , 
45,add, ,0, ,buy,5009,2
45,ackn,427, , , , , 
45,add, ,1, ,sell,5045,77
45,ackn,428, , , , , 
45,add, ,2, ,sell,5058,22
45,ackn,429, , , , , 
45,add, ,3, ,sell,5026,28
45,ackn,430, , , , , 
45,add, ,4, ,sell,5103,3
45,ackn,431, , , , , 
45,add, ,5, ,sell,5045,33
45,ackn,432, , , , , 
45,add, ,6, ,buy,5016,68
45,ackn,433, , , , , 
45,add, ,7, ,sell,5142,32
45,ackn,434, , , , , 
45,add, ,8, ,buy,4923,14
45,ackn,435, , , , , 
45,add, ,9, ,buy,5010,58
45,ackn,436, , , , , 
46,add, ,0, ,sell,5087,2
46,ackn,437, , , , , 
46,add, ,1, ,sell,5127,55
46,ackn,438, , , , , 
46,add, ,2, ,buy,4959,28
46,ackn,439, , , , , 
46,add, ,3, ,buy,4823,12
46,ackn,440, , , , , 
46,add, ,4, ,sell,5025,15
46,ackn,441, , , , , 
46,fill,207, ,94, , ,15
46,fill,441, ,95, , ,15
46,add, ,5, ,sell,5024,35
46,ackn,442, , , , , 
46,fill,207, ,96, , ,2
46,fill,332, ,97, , ,6
46,fill,7, ,98, , ,27
46,fill,442, ,99, , ,35
46,add, ,6, ,sell,5067,4
46,ackn,443, , , , , 
46,add, ,7, ,buy,5006,11
46,ackn,444, , , , , 
46,add, ,8, ,sell,5018,30
46,ackn,445, , , , , 
46,fill,7, ,100, , ,29
46,fill,158, ,101, , ,1
46,fill,445, ,102, , ,30
46,add, ,9, ,buy,4956,51
46,ackn,446, , , , , 
47,add, ,0, ,buy,4929,14
47,ackn,447, , , , , 
47,add, ,1, ,sell,5058,18
47,ackn,448, , , , , 
47,add, ,2, ,buy,5007,15
47,ackn,449, , , , , 
47,add, ,3, ,sell,5087,51
47,ackn,450, , , , , 
47,add, ,4, ,buy,5013,4
47,ackn,451, , , , , 
47,add, ,5, ,sell,5025,14
47,ackn,452, , , , , 
47,add, ,6, ,sell,5060,28
47,ackn,453, , , , , 
47,add, ,7, ,buy,5011,15
47,ackn,454, , , , , 
47,add, ,8, ,buy,4961,16
47,ackn,455, , , , , 
47,add, ,9, ,sell,5080,19
47,ackn,456, , , , , 
48,add, ,0, ,sell,5013,11
48,ackn,457, , , , , 
48,fill,158, ,103, , ,11
48,fill,457, ,104, , ,11
48,add, ,1, ,buy,4959,12
48,ackn,458, , , , , 
48,add, ,2, ,buy,4992,4
48,ackn,459, , , , , 
48,add, ,3, ,sell,5016,16
48,ackn,460, , , , , 
48,fill,158, ,105, , ,16
48,fill,460, ,106, , ,16
48,add, ,4, ,sell,5022,66
48,ackn,461, , , , , 
48,fill,158, ,107, , ,1
48,fill,197, ,108, , ,7
48,fill,19, ,109, , ,12
48,fill,38, ,110, , ,1
48,fill,267, ,111, , ,27
48,fill,48, ,112, , ,18
48,fill,461, ,113, , ,66
48,add, ,5, ,buy,4964,23
48,ackn,462, , , , , 
48,add, ,6, ,sell,5025,21
48,ackn,463, , , , , 
48,add, ,7, ,buy,4963,35
48,ackn,464, , , , , 
48,add, ,8, ,sell,5045,19
48,ackn,465, , , , , 
48,add, ,9, ,sell,5085,1
48,ackn,466, , , , , 
49,add, ,0, ,sell,5071,19
49,ackn,467, , , , , 
49,add, ,1, ,buy,4943,4
49,ackn,468, , , , , 
49,add, ,2, ,sell,5123,4
49,ackn,469, , , , , 
49,add, ,3, ,buy,4983,13
49,ackn,470, , , , , 
49,add, ,4, ,buy,5008,25
49,ackn,471, , , , , 
49,add, ,5, ,sell,5054,34
49,ackn,472, , , , , 
49,add, ,6, ,sell,5021,1
49,ackn,473, , , , , 
49,fill,48, ,114, , ,1
49,fill,473, ,115, , ,1
49,add, ,7, ,sell,5211,17
49,ackn,474, , , , , 
49,add, ,8, ,sell,5062,1
49,ackn,475, , , , , 
49,add, ,9, ,buy,4981,9
49,ackn,476, , , , , 
50,add, ,0, ,buy,4882,51
50,ackn,477, , , , , 
50,add, ,1, ,buy,4992,41
50,ackn,478, , , , , 
50,add, ,2, ,buy,4911,6
50,ackn,479, , , , , 
50,add, ,3, ,sell,5023,23
50,ackn,480, , , , , 
50,add, ,4, ,sell,5034,42
50,ackn,481, , , , , 
50,add, ,5, ,buy,5003,32
50,ackn,482, , , , , 
50,add, ,6, ,buy,5010,58
50,ackn,483, , , , , 
50,add, ,7, ,sell,5074,31
50,ackn,484, , , , , 
50,add, ,8, ,sell,5034,9
50,ackn,485, , , , , 
50,add, ,9, ,buy,4997,12
50,ackn,486, , , , , 
51,add, ,0, ,sell,5051,1
51,ackn,487, , , , , 
51,add, ,1, ,buy,4995,80
51,ackn,488, , , , , 
51,add, ,2, ,buy,4967,2
51,ackn,489, , , , , 
51,add, ,3, ,buy,4960,90
51,ackn,490, , , , , 
51,add, ,4, ,buy,5010,16
51,ackn,491, , , , , 
51,add, ,5, ,sell,5020,57
51,ackn,492, , , , , 
51,fill,48, ,116, , ,5
51,fill,18, ,117, , ,52
51,fill,492, ,118, , ,57
51,add, ,6, ,buy,4978,50
51,ackn,493, , , , , 
51,add, ,7, ,sell,5014,41
51,ackn,494, , , , , 
51,fill,18, ,119, , ,5
51,fill,120, ,120, , ,27
51,fill,199, ,121, , ,9
51,fill,494, ,122, , ,41
51,add, ,8, ,buy,4988,50
51,ackn,495, , , , , 
51,add, ,9, ,sell,5026,2
51,ackn,496, , , , , 
52,add, ,0, ,sell,5133,36
52,ackn,497, , , , , 
52,add, ,1, ,sell,5021,33
52,ackn,498, , , , , 
52,fill,199, ,123, , ,33
52,fill,498, ,124, , ,33
52,add, ,2, ,buy,4949,6
52,ackn,499, , , , , 
52,add, ,3, ,buy,5003,1
52,ackn,500, , , , , 
52,add, ,4, ,buy,4987,4
52,ackn,501, , , , , 
52,add, ,5, ,buy,5012,20
52,ackn,502, , , , , 
52,add, ,6, ,buy,5006,6
52,ackn,503, , , , , 
52,add, ,7, ,sell,5080,36
52,ackn,504, , , , , 
52,add, ,8, ,sell,5024,33
52,ackn,505, , , , , 
52,add, ,9, ,buy,4974,8
52,ackn,506, , , , , 
53,add, ,0, ,sell,5029,77
53,ackn,507, , , , , 
53,add, ,1, ,buy,4974,81
53,ackn,508, , , , , 
53,add, ,2, ,buy,5010,27
53,ackn,509, , , , , 
53,add, ,3, ,sell,5013,29
53,ackn,510, , , , , 
53,fill,199, ,125, , ,11
53,fill,203, ,126, , ,7
53,fill,253, ,127, , ,11
53,fill,510, ,128, , ,29
53,add, ,4, ,sell,5033,29
53,ackn,511, , , , , 
53,add, ,5, ,sell,5035,34
53,ackn,512, , , , , 
53,add, ,6, ,sell,5027,57
53,ackn,513, , , , , 
53,add, ,7, ,sell,5034,15
53,ackn,514, , , , , 
53,add, ,8, ,sell,5021,45
53,ackn,515, , , , , 
53,add, ,9, ,sell,5017,11
53,ackn,516, , , , , 
53,fill,253, ,129, , ,11
53,fill,516, ,130, , ,11
54,add, ,0, ,sell,5010,7
54,ackn,517, , , , , 
54,fill,253, ,131, , ,5
54,fill,357, ,132, , ,2
54,fill,517, ,133, , ,7
54,add, ,1, ,buy,4911,3
54,ackn,518, , , , , 
54,add, ,2, ,sell,5100,25
54,ackn,519, , , , , 
54,add, ,3, ,sell,5059,61
54,ackn,520, , , , , 
54,add, ,4, ,buy,5000,24
54,ackn,521, , , , , 
54,add, ,5, ,sell,5012,2
54,ackn,522, , , , , 
54,fill,357, ,134, , ,2
54,fill,522, ,135, , ,2
54,add, ,6, ,sell,5045,69
54,ackn,523, , , , , 
54,cancel,208, , , , ,3
54,add, ,8, ,buy,4991,5
54,ackn,524, , , , , 
54,add, ,9, ,buy,4917,68
54,ackn,525, , , , , 
55,add, ,0, ,sell,5011,26
55,ackn,526, , , , , 
55,fill,357, ,136, , ,3
55,fill,377, ,137, , ,23
55,fill,526, ,138, , ,26
55,cancel,418, , , , ,9
55,add, ,2, ,buy,4927,73
55,ackn,527, , , , , 
55,add, ,3, ,sell,5017,10
55,ackn,528, , , , , 
55,fill,377, ,139, , ,10
55,fill,528, ,140, , ,10
55,add, ,4, ,buy,4977,81
55,ackn,529, , , , , 
55,add, ,5, ,buy,4978,26
55,ackn,530, , , , , 
55,add, ,6, ,sell,5051,4
55,ackn,531, , , , , 
55,add, ,7, ,buy,4895,14
55,ackn,532, , , , , 
55,add, ,8, ,sell,5048,20
55,ackn,533, , , , , 
55,add, ,9, ,buy,4972,2
55,ackn,534, , , , , 
56,add, ,0, ,sell,5020,1
56,ackn,535, , , , , 
56,fill,377, ,141, , ,1
56,fill,535, ,142, , ,1
56,add, ,1, ,sell,5026,76
56,ackn,536, , , , , 
56,add, ,2, ,sell,5047,31
56,ackn,537, , , , , 
56,add, ,3, ,buy,4990,65
56,ackn,538, , , , , 
56,add, ,4, ,sell,5140,7
56,ackn,539, , , , , 
56,add, ,5, ,sell,5013,10
56,ackn,540, , , , , 
56,fill,377, ,143, , ,10
56,fill,540, ,144, , ,10
56,cancel,141, , , , ,0
56,add, ,7, ,sell,5031,6
56,ackn,541, , , , , 
56,add, ,8, ,sell,5036,12
56,ackn,542, , , , , 
56,add, ,9, ,buy,5008,32
56,ackn,543, , , , , 
57,add, ,0, ,sell,5051,37
57,ackn,544, , , , , 
57,add, ,1, ,sell,5141,13
57,ackn,545, , , , , 
57,add, ,2, ,buy,4989,24
57,ackn,546, , , , , 
57,add, ,3, ,sell,5063,2
57,ackn,547, , , , , 
57,add, ,4, ,buy,4999,10
57,ackn,548, , , , , 
57,add, ,5, ,buy,4976,50
57,ackn,549, , , , , 
57,add, ,6, ,buy,4965,3
57,ackn,550, , , , , 
57,add, ,7, ,sell,5039,11
57,ackn,551, , , , , 
57,add, ,8, ,buy,4996,25
57,ackn,552, , , , , 
57,add, ,9, ,sell,5046,24
57,ackn,553, , , , , 
58,add, ,0, ,sell,5038,41
58,ackn,554, , , , , 
58,add, ,1, ,sell,5070,1
58,ackn,555, , , , , 
58,add, ,2, ,buy,4978,20
58,ackn,556, , , , , 
58,add, ,3, ,sell,5068,3
58,ackn,557, , , , , 
58,add, ,4, ,buy,4982,2
58,ackn,558, , , , , 
58,add, ,5, ,sell,5069,18
58,ackn,559, , , , , 
58,add, ,6, ,buy,4991,13
58,ackn,560, , , , , 
58,add, ,7, ,sell,5026,42
58,ackn,561, , , , , 
58,add, ,8, ,sell,5102,12
58,ackn,562, , , , , 
58,add, ,9, ,buy,5014,7
58,ackn,563, , , , , 
59,add, ,0, ,sell,5020,17
59,ackn,564, , , , , 
59,fill,377, ,145, , ,8
59,fill,564, ,146, , ,8
59,add, ,1, ,buy,4974,2
59,ackn,565, , , , , 
59,add, ,2, ,sell,5059,5
59,ackn,566, , , , , 
59,add, ,3, ,sell,5029,14
59,ackn,567, , , , , 
59,add, ,4, ,sell,5026,49
59,ackn,568, , , , , 
59,add, ,5, ,sell,5078,55
59,ackn,569, , , , , 
59,add, ,6, ,buy,4987,2
59,ackn,570, , , , , 
59,add, ,7, ,sell,5024,13
59,ackn,571, , , , , 
59,add, ,8, ,sell,5046,4
59,ackn,572, , , , , 
59,add, ,9, ,sell,5049,15
59,ackn,573, , , , , 
60,cancel,69, , , , ,28
60,add, ,1, ,sell,5059,17
60,ackn,574, , , , , 
60,cancel,380, , , , ,0
60,add, ,3, ,sell,5034,8
60,ackn,575, , , , , 
60,add, ,4, ,sell,5027,7
60,ackn,576, , , , , 
60,add, ,5, ,buy,5005,37
60,ackn,577, , , , , 
60,add, ,6, ,buy,5007,6
60,ackn,578, , , , , 
60,cancel,298, , , , ,0
60,add, ,8, ,buy,5008,35
60,ackn,579, , , , , 
60,add, ,9, ,sell,5015,13
60,ackn,580, , , , , 
60,fill,328, ,147, , ,11
60,fill,0, ,148, , ,2
60,fill,580, ,149, , ,13
61,add, ,0, ,sell,5014,48
61,ackn,581, , , , , 
61,fill,0, ,150, , ,18
61,fill,79, ,151, , ,30
61,fill,581, ,152, , ,48
61,add, ,1, ,sell,5085,9
61,ackn,582, , , , , 
61,add, ,2, ,sell,5024,14
61,ackn,583, , , , , 
61,add, ,3, ,sell,5084,15
61,ackn,584, , , , , 
61,add, ,4, ,buy,5005,44
61,ackn,585, , , , , 
61,add, ,5, ,buy,4930,3
61,ackn,586, , , , , 
61,add, ,6, ,sell,5064,4
61,ackn,587, , , , , 
61,add, ,7, ,buy,4970,40
61,ackn,588, , , , , 
61,add, ,8, ,sell,5038,36
61,ackn,589, , , , , 
61,add, ,9, ,buy,4983,2
61,ackn,590, , , , , 
62,add, ,0, ,buy,5001,60
62,ackn,591, , , , , 
62,add, ,1, ,buy,5003,28
62,ackn,592, , , , , 
62,add, ,2, ,sell,5106,34
62,ackn,593, , , , , 
62,add, ,3, ,buy,4972,10
62,ackn,594, , , , , 
62,add, ,4, ,sell,5140,68
62,ackn,595, , , , , 
62,add, ,5, ,sell,5137,66
62,ackn,596, , , , , 
62,add, ,6, ,buy,4957,2
62,ackn,597, , , , , 
62,add, ,7, ,sell,5042,62
62,ackn,598, , , , , 
62,add, ,8, ,sell,5054,70
62,ackn,599, , , , , 
62,add, ,9, ,sell,5067,11
62,ackn,600, , , , , 
63,add, ,0, ,buy,4993,11
63,ackn,601, , , , , 
63,cancel,369, , , , ,0
63,add, ,2, ,sell,5055,26
63,ackn,602, , , , , 
63,add, ,3, ,buy,4945,38
63,ackn,603, , , , , 
63,add, ,4, ,sell,5069,46
63,ackn,604, , , , , 
63,add, ,5, ,sell,5080,2
63,ackn,605, , , , , 
63,add, ,6, ,sell,5050,25
63,ackn,606, , , , , 
63,add, ,7, ,sell,5039,43
63,ackn,607, , , , , 
63,add, ,8, ,buy,5013,39
63,ackn,608, , , , , 
63,add, ,9, ,sell,5052,41
63,ackn,609, , , , , 
64,add, ,0, ,sell,5128,25
64,ackn,610, , , , , 
64,add, ,1, ,buy,5011,62
64,ackn,611, , , , , 
64,add, ,2, ,buy,5012,9
64,ackn,612, , , , , 
64,add, ,3, ,sell,5075,34
64,ackn,613, , , , , 
64,add, ,4, ,sell,5128,49
64,ackn,614, , , , , 
64,add, ,5, ,sell,5079,86
64,ackn,615, , , , , 
64,add, ,6, ,sell,5030,53
64,ackn,616, , , , , 
64,cancel,47, , , , ,5
64,add, ,8, ,buy,4936,87
64,ackn,617, , , , , 
64,add, ,9, ,buy,5012,18
64,ackn,618, , , , , 
65,add, ,0, ,buy,4968,24
65,ackn,619, , , , , 
65,add, ,1, ,sell,5061,11
65,ackn,620, , , , , 
65,add, ,2, ,sell,5028,8
65,ackn,621, , , , , 
65,add, ,3, ,sell,5056,4
65,ackn,622, , , , , 
65,add, ,4, ,sell,5027,31
65,ackn,623, , , , , 
65,add, ,5, ,buy,5016,17
65,ackn,624, , , , , 
65,add, ,6, ,buy,4989,74
65,ackn,625, , , , , 
65,add, ,7, ,sell,5044,48
65,ackn,626, , , , , 
65,cancel,386, , , , ,45
65,add, ,9, ,sell,5034,10
65,ackn,627, , , , , 
66,add, ,0, ,buy,5008,1
66,ackn,628, , , , , 
66,add, ,1, ,sell,5037,9
66,ackn,629, , , , , 
66,add, ,2, ,sell,5117,8
66,ackn,630, , , , , 
66,add, ,3, ,sell,5100,39
66,ackn,631, , , , , 
66,add, ,4, ,sell,5063,2
66,ackn,632, , , , , 
66,add, ,5, ,buy,5001,4
66,ackn,633, , , , , 
66,add, ,6, ,sell,5106,17
66,ackn,634, , , , , 
66,add, ,7, ,buy,4995,3
66,ackn,635, , , , , 
66,add, ,8, ,sell,5055,14
66,ackn,636, , , , , 
66,add, ,9, ,buy,4984,68
66,ackn,637, , , , , 
67,add, ,0, ,buy,4986,46
67,ackn,638, , , , , 
67,add, ,1, ,buy,5012,2
67,ackn,639, , , , , 
67,add, ,2, ,sell,5043,12
67,ackn,640, , , , , 
67,add, ,3, ,buy,5017,33
67,ackn,641, , , , , 
67,cancel,119, , , , ,0
67,add, ,5, ,buy,5012,52
67,ackn,642, , , , , 
67,add, ,6, ,buy,5003,26
67,ackn,643, , , , , 
67,add, ,7, ,sell,5062,2
67,ackn,644, , , , , 
67,add, ,8, ,sell,5030,10
67,ackn,645, , , , , 
67,add, ,9, ,sell,5105,8
67,ackn,646, , , , , 
68,add, ,0, ,buy,4991,8
68,ackn,647, , , , , 
68,add, ,1, ,buy,4994,37
68,ackn,648, , , , , 
68,add, ,2, ,buy,5022,31
68,ackn,649, , , , , 
68,fill,564, ,153, , ,9
68,fill,515, ,154, , ,22
68,fill,649, ,155, , ,31
68,add, ,3, ,sell,5032,11
68,ackn,650, , , , , 
68,add, ,4, ,buy,4990,44
68,ackn,651, , , , , 
68,add, ,5, ,buy,5000,42
68,ackn,652, , , , , 
68,add, ,6, ,buy,5022,38
68,ackn,653, , , , , 
68,fill,515, ,156, , ,23
68,fill,653, ,157, , ,23
68,add, ,7, ,sell,5042,21
68,ackn,654, , , , , 
68,add, ,8, ,buy,4981,83
68,ackn,655, , , , , 
68,add, ,9, ,sell,5061,20
68,ackn,656, , , , , 
69,add, ,0, ,buy,4985,1
69,ackn,657, , , , , 
69,add, ,1, ,buy,4974,73
69,ackn,658, , , , , 
69,add, ,2, ,buy,5016,90
69,ackn,659, , , , , 
69,add, ,3, ,sell,5032,4
69,ackn,660, , , , , 
69,add, ,4, ,sell,5041,23
69,ackn,661, , , , , 
69,add, ,5, ,buy,4888,1
69,ackn,662, , , , , 
69,add, ,6, ,buy,4978,16
69,ackn,663, , , , , 
69,add, ,7, ,sell,5059,14
69,ackn,664, , , , , 
69,add, ,8, ,sell,5041,16
69,ackn,665, , , , , 
69,add, ,9, ,buy,4932,13
69,ackn,666, , , , , 
70,add, ,0, ,sell,5159,5
70,ackn,667, , , , , 
70,add, ,1, ,sell,5039,24
70,ackn,668, , , , , 
70,add, ,2, ,sell,5037,7
70,ackn,669, , , , , 
70,add, ,3, ,sell,5077,8
70,ackn,670, , , , , 
70,add, ,4, ,buy,5014,11
70,ackn,671, , , , , 
70,add, ,5, ,sell,5038,22
70,ackn,672, , , , , 
70,add, ,6, ,sell,5033,65
70,ackn,673, , , , , 
70,add, ,7, ,buy,4952,4
70,ackn,674, , , , , 
70,add, ,8, ,buy,5024,48
70,ackn,675, , , , , 
70,fill,480, ,158, , ,23
70,fill,505, ,159, , ,25
70,fill,675, ,160, , ,48
70,add, ,9, ,buy,5026,14
70,ackn,676, , , , , 
70,fill,505, ,161, , ,8
70,fill,571, ,162, , ,6
70,fill,676, ,163, , ,14
71,add, ,0, ,sell,5058,20
71,ackn,677, , , , , 
71,add, ,1, ,buy,4899,10
71,ackn,678, , , , , 
71,add, ,2, ,sell,5089,3
71,ackn,679, , , , , 
71,add, ,3, ,sell,5054,10
71,ackn,680, , , , , 
71,cancel,421, , , , ,0
71,add, ,5, ,sell,5053,9
71,ackn,681, , , , , 
71,add, ,6, ,sell,5099,1
71,ackn,682, , , , , 
71,add, ,7, ,sell,5046,25
71,ackn,683, , , , , 
71,add, ,8, ,buy,5026,4
71,ackn,684, , , , , 
71,fill,571, ,164, , ,4
71,fill,684, ,165, , ,4
71,add, ,9, ,sell,5090,60
71,ackn,685, , , , , 
72,add, ,0, ,buy,4934,46
72,ackn,686, , , , , 
72,add, ,1, ,buy,5018,28
72,ackn,687, , , , , 
72,cancel,249, , , , ,0
72,add, ,3, ,buy,5023,16
72,ackn,688, , , , , 
72,add, ,4, ,sell,5060,16
72,ackn,689, , , , , 
72,add, ,5, ,sell,5045,40
72,ackn,690, , , , , 
72,add, ,6, ,sell,5044,13
72,ackn,691, , , , , 
72,add, ,7, ,sell,5027,27
72,ackn,692, , , , , 
72,add, ,8, ,sell,5258,15
72,ackn,693, , , , , 
72,add, ,9, ,sell,5030,35
72,ackn,694, , , , , 
73,add, ,0, ,buy,4947,41
73,ackn,695, , , , , 
73,add, ,1, ,sell,5068,9
73,ackn,696, , , , , 
73,add, ,2, ,buy,4846,17
73,ackn,697, , , , , 
73,add, ,3, ,buy,5019,61
73,ackn,698, , , , , 
73,add, ,4, ,buy,5009,51
73,ackn,699, , , , , 
73,add, ,5, ,buy,5017,6
73,ackn,700, , , , , 
73,add, ,6, ,buy,5019,12
73,ackn,701, , , , , 
73,add, ,7, ,sell,5078,7
73,ackn,702, , , , , 
73,add, ,8, ,sell,5023,28
73,ackn,703, , , , , 
73,fill,688, ,166, , ,16
73,fill,703, ,167, , ,16
73,add, ,9, ,sell,5028,4
73,ackn,704, , , , , 
74,add, ,0, ,buy,4985,42
74,ackn,705, , , , , 
74,add, ,1, ,sell,5028,4
74,ackn,706, , , , , 
74,add, ,2, ,sell,5026,70
74,ackn,707, , , , , 
74,add, ,3, ,sell,5030,34
74,ackn,708, , , , , 
74,add, ,4, ,sell,5235,8
74,ackn,709, , , , , 
74,add, ,5, ,buy,4992,2
74,ackn,710, , , , , 
74,add, ,6, ,buy,5010,11
74,ackn,711, , , , , 
74,add, ,7, ,buy,5009,6
74,ackn,712, , , , , 
74,add, ,8, ,sell,5117,12
74,ackn,713, , , , , 
74,add, ,9, ,buy,4985,41
74,ackn,714, , , , , 
75,add, ,0, ,sell,5020,38
75,ackn,715, , , , , 
75,fill,653, ,168, , ,15
75,fill,715, ,169, , ,15
75,add, ,1, ,sell,5030,1
75,ackn,716, , , , , 
75,add, ,2, ,sell,5086,22
75,ackn,717, , , , , 
75,add, ,3, ,buy,5009,75
75,ackn,718, , , , , 
75,add, ,4, ,buy,5009,23
75,ackn,719, , , , , 
75,add, ,5, ,buy,4965,14
75,ackn,720, , , , , 
75,cancel,616, , , , ,0
75,add, ,7, ,buy,4926,12
75,ackn,721, , , , , 
75,add, ,8, ,sell,5029,22
75,ackn,722, , , , , 
75,add, ,9, ,sell,5017,16
75,ackn,723, , , , , 
75,fill,698, ,170, , ,16
75,fill,723, ,171, , ,16
76,add, ,0, ,sell,5087,43
76,ackn,724, , , , , 
76,add, ,1, ,sell,5042,30
76,ackn,725, , , , , 
76,add, ,2, ,sell,5109,10
76,ackn,726, , , , , 
76,add, ,3, ,buy,5006,21
76,ackn,727, , , , , 
76,add, ,4, ,sell,5047,35
76,ackn,728, , , , , 
76,add, ,5, ,buy,5001,4
76,ackn,729, , , , , 
76,add, ,6, ,sell,5050,6
76,ackn,730, , , , , 
76,add, ,7, ,buy,4963,8
76,ackn,731, , , , , 
76,add, ,8, ,sell,5036,89
76,ackn,732, , , , , 
76,add, ,9, ,sell,5041,8
76,ackn,733, , , , , 
77,add, ,0, ,sell,5030,32
77,ackn,734, , , , , 
77,add, ,1, ,sell,5063,25
77,ackn,735, , , , , 
77,add, ,2, ,buy,4727,33
77,ackn,736, , , , , 
77,add, ,3, ,buy,5009,7
77,ackn,737, , , , , 
77,add, ,4, ,sell,5132,56
77,ackn,738, , , , , 
77,add, ,5, ,buy,4914,44
77,ackn,739, , , , , 
77,add, ,6, ,buy,4969,7
77,ackn,740, , , , , 
77,add, ,7, ,sell,5186,32
77,ackn,741, , , , , 
77,add, ,8, ,sell,5026,23
77,ackn,742, , , , , 
77,add, ,9, ,buy,4959,7
77,ackn,743, , , , , 
78,add, ,0, ,sell,5118,16
78,ackn,744, , , , , 
78,add, ,1, ,sell,5043,27
78,ackn,745, , , , , 
78,add, ,2, ,sell,5022,17
78,ackn,746, , , , , 
78,add, ,3, ,buy,4857,21
78,ackn,747, , , , , 
78,add, ,4, ,sell,5025,15
78,ackn,748, , , , , 
78,add, ,5, ,sell,5045,60
78,ackn,749, , , , , 
78,add, ,6, ,sell,5068,15
78,ackn,750, , , , , 
78,add, ,7, ,buy,4840,23
78,ackn,751, , , , , 
78,add, ,8, ,buy,4871,4
78,ackn,752, , , , , 
78,add, ,9, ,buy,4979,42
78,ackn,753, , , , , 
79,cancel,273, , , , ,9
79,add, ,1, ,buy,4980,59
79,ackn,754, , , , , 
79,add, ,2, ,sell,5011,41
79,ackn,755, , , , , 
79,fill,698, ,172, , ,41
79,fill,755, ,173, , ,41
79,add, ,3, ,buy,5004,47
79,ackn,756, , , , , 
79,add, ,4, ,sell,5028,13
79,ackn,757, , , , , 
79,add, ,5, ,sell,5010,68
79,ackn,758, , , , , 
79,fill,698, ,174, , ,4
79,fill,701, ,175, , ,12
79,fill,687, ,176, , ,28
79,fill,79, ,177, , ,15
79,fill,130, ,178, , ,9
79,fill,758, ,179, , ,68
79,add, ,6, ,sell,5037,20
79,ackn,759, , , , , 
79,add, ,7, ,sell,5014,4
79,ackn,760, , , , , 
79,fill,130, ,180, , ,4
79,fill,760, ,181, , ,4
79,add, ,8, ,sell,5015,1
79,ackn,761, , , , , 
79,fill,130, ,182, , ,1
79,fill,761, ,183, , ,1
79,add, ,9, ,buy,4995,5
79,ackn,762, , , , , 
